price with no jumps
3.6624019996
3.6515383733
3.6620502481
3.6782001326
3.6923459389
3.7075466331
3.6928490648
3.6861356934
3.6954850888
3.7005313069
3.6834648214
3.6583532341
3.6739713789
3.6710209358
3.6388012107
3.6419319662
3.6677885974
3.6516629312
3.6671270773
3.6689624203
3.6755003517
3.6874033652
3.689136921
3.6767486728
3.6715094656
3.6796040704
3.6789124481
3.6808119995
3.6814443823
3.6821694926
3.6932349551
3.686935065
3.6906354115
3.6954379004
3.7028415291
3.7027503075
3.6994830369
3.7041916222
3.6933345156
3.6921590703
3.6821166377
3.6912641086
3.697571568
3.7034946302
3.7104574653
3.7166624086
3.7227275877
3.7289675794
3.7492781681
3.7427211236
3.7506822052
3.7697425944
3.7686236557
3.7938969109
3.8166524238
3.8195458089
3.7991588522
3.8070668524
3.8142403716
3.8142403716
3.773930369
3.773930369
3.8291847271
3.8470321153
3.841915942
3.8485676308
3.8563897808
3.8561656272
3.8526487266
3.8526487266
3.8137705012
3.8132606738
3.8244783954
3.7880888403
3.7681711106
3.760146072
3.7741484808
3.7885279371
3.7893784216
3.778281305
3.7774533597
3.770505523
3.760788403
3.7721699589
3.7646059372
3.7706667929
3.7751443025
3.791413479
3.7934736762
3.7964078682
3.7945719147
3.7837509013
3.7859857472
3.7849143712
3.7780618062
3.7811714474
3.7887157393
3.7912803444
3.7886365499
3.7885483029
3.7823242588
3.7842419053
3.7847553829
3.7917789439
3.7972830848
3.803501945
3.7993782462
3.7980634011
3.8032901431
3.8010758021
3.7983009628
3.7795584721
3.7818938187
3.7841509968
3.7822764413
3.773236687
3.7692859418
3.772252763
3.7704202698
3.7668793073
3.766527759
3.7628127682
3.7748277663
3.7897694921
3.7980656425
3.7702866151
3.8037671913
3.8039543817
3.8001703503
3.7948890091
3.8046627138
3.8109798233
3.8148621141
3.8146174318
3.8103357351
3.8114465833
3.810295881
3.809387662
3.80044319
3.795826211
3.7909192122
3.8042529224
3.8089398945
3.8037092443
3.8044600662
3.8024380237
3.802241621
3.7945719147
3.7912713177
3.799678156
3.7988968596
3.8054172704
3.8136381035
3.8215467235
3.8292911853
3.8473074019
3.8367669899
3.837945802
3.8405270037
3.8303811865
3.8301880259
3.8409157574
3.8446880446
3.8298971295
3.8356493917
3.8359299875
3.8453531479
3.8426772145
3.8334623656
3.844957561
3.8573978508
3.8695705157
3.865740295
3.8531749296
3.8517059613
3.8678265739
3.8746139303
3.8815328696
3.8955704005
3.896669745
3.9185635692
3.92721699
3.8999625699
3.9018211429
3.9084566535
3.9116809469
3.9250517614
3.9139651183
3.917521859
3.917521859
3.9650992095
3.9895079834
3.9937172716
4.024252873
4.0146572081
4.0340122935
4.0518301642
4.0349129785
4.0201435088
4.0128705529
4.0474625763
4.073920742
4.0605395576
4.0803791651
4.0634264866
4.0304369531
4.0321889774
4.0499258294
4.0348793722
4.0364841373
4.032825478
4.0425564086
4.050939373
4.0541074661
4.053117972
4.0517779913
4.0462164289
4.0527913977
4.0586534793
4.0411107898
4.0409033487
4.0465608914
4.049877042
4.0618144834
4.085877148
4.0880447601
4.0892666916
4.0809350553
4.0766251635
4.0621243549
4.0724516518
4.0796639948
4.0746774257
4.075280662
4.0695052722
4.0662519679
4.064917468
4.0656415437
4.0705196564
4.0826312282
4.0836980891
4.0747726083
4.0734154006
4.0754012656
4.0833190035
4.0819126047
4.0749034696
4.0713062056
4.0593769252
4.0460135426
4.0558756997
4.064836792
4.0596582199
4.0566548099
4.0719881769
4.0714187629
4.0750988798
4.083773889
4.0765963232
4.0821167733
4.0868129373
4.0808708649
4.0891360213
4.1098815687
4.1047419878
4.0998228622
4.0984278808
4.1031721508
4.0902110309
4.0569818552
4.0569818552
3.9934241746
3.9461983196
3.902408938
3.8987695653
3.8759833075
3.8649733257
3.8622990054
3.8622990054
3.9291848941
3.8912160339
3.8912160339
3.9881410988
3.9691818637
3.9651845535
3.9732046486
3.9959357533
4.0094962986
4.0033014323
3.9969173097
4.0005886739
3.9852864782
3.9651428307
3.9620828394
3.9646856618
3.9711292987
3.9528443599
3.9499428728
3.9541491092
3.9771907036
3.9676885277
3.9656907785
3.9711896237
3.9678852463
3.9601710587
3.9688418061
3.9700711345
3.9842059831
3.977863179
3.974195605
3.9740715542
3.975467178
3.9771888298
3.976707141
3.9825746614
3.98666098
3.9927565513
4.0017393873
4.0002646254
4.0083472164
4.0167199009
4.0246675282
4.0413761814
4.0556366509
4.0724516518
4.0454623938
4.0412672212
4.0582198515
4.0627954139
4.0466482995
4.0342972737
4.0379717221
4.0360072184
4.0258515658
4.0240758772
4.0489356751
4.0579433372
4.050692177
4.0381480386
4.04844023
4.0542080966
4.054593175
4.0499484799
4.0521900831
4.0471184243
4.0533610963
4.061197898
4.0542722866
4.0577670195
4.0728978842
4.0672080073
4.0659313702
4.058320069
4.0645020031
4.0564246027
4.0468650388
4.0430109161
4.0439666382
4.0413234602
4.0549469001
4.0545480833
4.04621468
4.0492007421
4.0469978558
4.04289687
4.0446009437
4.0331143404
4.0343503666
4.0303090257
4.0196856691
4.0100712515
3.9827517028
3.9824218214
3.9898484876
3.9605197932
3.957715042
3.9633926969
3.9897707741
3.9919426286
3.9806624811
3.9585458392
3.9793301903
3.9849834623
3.994270051
3.985332945
3.9898114819
3.9947212609
4.0034164339
3.9868150293
3.9962501768
3.9932729841
4.0010718055
4.0153266071
4.019750318
4.0258122989
4.0166496519
4.0347077857
4.0526228575
4.0308721393
4.0323290778
4.0301633106
4.0286800741
4.0312095002
4.0480021499
4.0438947716
4.0502794673
4.060048105
4.0454396415
4.0328839661
4.0324106462
4.0321801096
4.0190587172
4.0074913545
4.0165397652
4.0125902517
4.0045967172
4.0100694383
4.0200609336
4.0027919805
4.00143583
3.9958217274
3.9926310917
3.9956966517
3.9849462761
3.9843938983
3.9860705472
3.9936158956
4.0053402916
4.0022987153
3.9861615485
3.9797022144
3.9824162293
3.9903738211
3.9768739777
3.9718322361
3.9742407106
3.9764296429
3.9752738228
3.9684713895
3.9852362918
3.9820657256
3.9820657256
3.9236570665
3.9403188746
3.9276246641
3.9198463233
3.9260225529
3.9356281977
3.9507955412
3.953602473
3.9621969736
3.9909118169
3.971532653
3.967206025
3.9699031588
3.9577723605
3.9388070879
3.9319060216
3.9292379739
3.9348895615
3.9176272721
3.9040230913
3.8822048296
3.8792415159
3.8526487266
3.8513065044
3.8667703768
3.8570492623
3.8525744418
3.8510812083
3.8429001255
3.8117981685
3.7915285472
3.8142315498
3.8035465291
3.7682219167
3.7634510688
3.7775334396
3.7608861129
3.773514677
3.8062090537
3.795866646
3.8051324309
3.8051324309
3.8191201258
3.7968523047
3.8216605653
3.8265566161
3.8506942608
3.8742172907
3.8845264154
3.8838292711
3.8589217619
3.8790244942
3.8669231238
3.8501539847
3.8536096869
3.855647344
3.851259749
3.850732537
3.8543472813
3.8532746224
3.8628537694
3.8628537694
3.944277201
3.944277201
3.875670176
3.87349837
3.8813534665
3.8942927493
3.9106941229
3.9127287563
3.9163974237
3.9174164347
3.9175656167
3.9093113322
3.8983377886
3.8921508557
3.9159194046
3.9181501958
3.9360851754
3.9351514685
3.9329544072
3.9567917612
3.9467470854
3.9434267067
3.9454423075
3.955769998
3.9573309231
3.9534969474
3.9513629422
3.9668066016
3.9774717372
3.9699503458
3.9782582114
3.9845520174
3.9886562151
3.9827964241
3.9779773987
3.9807595774
3.982667845
3.9765815264
3.9608303123
3.9632881994
3.9706861754
3.9700447132
3.9640137565
3.9640327431
3.9720224907
3.9696350941
3.9724424297
3.9749790251
3.9838002636
3.9832509772
3.9756210845
3.9674633887
3.9607426909
3.9667744136
3.9650442061
3.968452487
3.9658101875
3.9632577981
3.9628662986
3.9628662986
4.0354399187
4.0248730048
4.0248730048
3.9407562243
3.9504356999
3.9560456325
3.9588665142
3.9542104673
3.9572831368
3.9511167874
3.9480983926
3.9422999963
3.9486846778
3.9451037537
3.9520837503
3.9586871016
3.9501488887
3.9507089602
3.9544156059
3.9609864879
3.9657400601
3.9778968846
3.9776309545
3.9760882896
3.9871007929
3.9888914497
3.985377551
3.9800311255
3.9816199611
3.9724028914
3.970050375
3.9769320829
3.9733626657
3.9711047906
3.9668501484
3.9640061618
3.9609750613
3.961298766
3.9514552347
3.9530401809
3.9511841014
3.952095279
3.9603444884
3.9732949471
3.9676033971
3.970029615
3.9757562024
3.9826622542
3.9812803753
3.9832360771
3.9887988442
3.9840533923
3.9891099646
3.9947930674
3.9945997305
3.9936564472
3.9974169083
4.0064855534
4.0095053698
4.0150181257
4.0226963828
4.0282759823
4.0157485853
4.0151281797
4.0345007813
4.0421052064
4.0391101786
4.0395750574
4.0360089852
4.04078027
4.0485972638
4.0464559915
4.0551930467
4.0543520847
4.0620675523
4.0717478351
4.0884639721
4.0960547657
4.0945095486
4.1078150925
4.0870429704
4.0926948689
4.0967682893
4.1057393938
4.1116669922
4.1239648512
4.0960630847
4.1017586763
4.0985158503
4.0984212413
4.0791175508
4.0843901814
4.0979480618
4.0986038121
4.104410398
4.1010917487
4.1020961079
4.1010238725
4.0947811336
4.0930153459
4.0997764494
4.1052779081
4.1094137824
4.1027722823
4.1088997858
4.1042618892
4.0944278921
4.0968165045
4.0857510771
4.0771424507
4.0865509373
4.0940761929
4.0914921647
4.0903867404
4.0953057668
4.1023424933
4.098424561
4.1012324528
4.1063604152
4.1067012364
4.1024532643
4.1089589171
4.1080156851
4.112956939
4.1141913062
4.1224702993
4.1210514051
4.1316002049
4.1463992334
4.1505248126
4.1585486524
4.1655979878
4.1613924323
4.1602243709
4.1550680027
4.1626058328
4.161931557
4.1517546111
4.1409354844
4.1343694391
4.1047881707
4.0994183355
4.0945045494
4.0972287323
4.1234404742
4.1213223666
4.1284077675
4.1340699557
4.1258626089
4.1319983433
4.1262711093
4.115034051
4.1248430523
4.1247315004
4.1365575888
4.1326497923
4.132814994
4.1425027807
4.155569788
4.1604412438
4.1594766572
4.1641815218
4.1690066665
4.1815843853
4.1875267218
4.1925157968
4.1876512212
4.1994460443
4.2047329171
4.203996855
4.1913820373
4.1850563066
4.1830892972
4.1879942733
4.1874006884
4.1795584914
4.1756879621
4.1787714913
4.1844853431
4.180376988
4.1675593976
4.161596586
4.1530331936
4.1420627234
4.142863261
4.1608498979
4.1617820024
4.1526936558
4.1580342857
4.1497256568
4.1630929594
4.1687792667
4.1755450609
4.1857744963
4.1832890695
4.1821295288
4.1917359082
4.1894062263
4.196493426
4.2032931331
4.2021371181
4.2034126962
4.2012089465
4.2189987522
4.214427174
4.2116800904
4.2118179203
4.2113317257
4.2084021485
4.1973898999
4.1986264964
4.2144744714
4.2348931516
4.2387969366
4.246228389
4.2449762003
4.2550607845
4.2592387519
4.2582079209
4.2611350224
4.2745221557
4.2847927307
4.2841091839
4.2964918942
4.3082980136
4.3082065057
4.322191701
4.3304596186
4.3254073402
4.3233349872
4.3080126966
4.3070956316
4.3201246349
4.3068234476
4.2933525125
4.3208783602
4.3368762759
4.335410543
4.3386910671
4.3532978878
4.3639453999
4.3680025047
4.3650546723
4.3851181012
4.395346283
4.3997130538
4.4140665796
4.4251639468
4.4355804347
4.448309337
4.4586867046
4.4814895436
4.5020693376
4.5020693376
4.4773368145
4.4788527104
4.4802405491
4.4539018482
4.4394732709
4.4314594494
4.4314594494
4.4663321667
4.4498546613
4.4270501903
4.4225925964
4.3922108491
4.3709960205
4.3664928579
4.3454923099
4.3722792832
4.3789556741
4.3578556048
4.3558340852
4.3427477198
4.3723524907
4.367847839
4.3606587079
4.3326026447
4.3315119844
4.3521729139
4.3502456778
4.3550163697
4.3583766658
4.3794458072
4.394430636
4.3824877783
4.402793258
4.4009023619
4.4298258318
4.4435414484
4.4366521211
4.4245567695
4.4276104736
4.4395358203
4.4461990732
4.4427312533
4.4259131288
4.4122369237
4.4064972714
4.4113536139
4.397171372
4.3910000033
4.3715128076
4.3726629317
4.371594913
4.3773369051
4.3773369051
4.3186567637
4.3485086301
4.3646757245
4.3922195104
4.4047563464
4.404877308
4.3979172081
4.3853324146
4.3840720414
4.3840720414
4.3288895363
4.3390212687
4.3606433839
4.3581897808
4.3554734485
4.3395665805
4.3467905722
4.3119179623
4.3285269607
4.3459706086
4.3459706086
4.2872996598
4.2785088646
4.2929727186
4.293721239
4.2740891905
4.2744261121
4.2600228291
4.2251856726
4.219560645
4.2353492104
4.2392454515
4.2241864486
4.2245449967
4.2326764971
4.2421134934
4.2284222639
4.233639729
4.2346310047
4.2101879402
4.1982329949
4.1789690651
4.1710478541
4.1414873384
4.1274794868
4.1156786959
4.1156786959
4.0502637914
4.0318590433
4.0501888922
4.0533923509
4.0533923509
4.1047799239
4.1047799239
4.0518719005
4.020497069
4.0270752046
4.0220032338
4.0369361171
4.0470834784
4.0645655357
4.0948177836
4.0740517148
4.0802591604
4.0599377105
4.0523500055
4.0370349605
4.0490873996
4.0572863093
4.052668036
4.0595857466
4.0557648436
4.0337095237
4.0346830182
4.0713948882
4.0559501742
4.0417012341
4.0214512367
3.9855020656
3.9863695206
3.9846096781
3.9946402423
3.9813718136
3.9813718136
3.9265726442
3.9191952235
3.9248484072
3.925474132
3.9401438811
3.9342247134
3.930991952
3.9238152034
3.9279002916
3.9072395831
3.8881646448
3.8898796407
3.88971809
3.8984006409
3.9246213124
3.9184284467
3.8866498113
3.8614873187
3.8527824254
3.8257982281
3.7996401127
3.806502477
3.8031741905
3.779585871
3.7498522506
3.7202424531
3.7077895263
3.7448414581
3.7238097265
3.7112327473
3.7289699812
3.7289699812
3.7625132067
3.7602671225
3.7662200528
3.7785830372
3.7576379648
3.7474784964
3.7490757489
3.7446026719
3.7579903186
3.7555563124
3.7829206473
3.7879009204
3.7879009204
3.821018941
3.7950194159
3.815003165
3.8135873464
3.8329538237
3.8344873192
3.8537898967
3.8547116387
3.8678077603
3.8870825621
3.8508409783
3.8455776007
3.8455776007
3.8802020464
3.8805591698
3.883946524
3.8936899777
3.8627949454
3.847970766
3.8544849901
3.8493281171
3.8537050961
3.829749478
3.830888869
3.8403701708
3.854048494
3.8839424101
3.8788446405
3.881318407
3.8969012458
3.9019807504
3.8820729467
3.8794460933
3.8671344202
3.8593645691
3.8658575936
3.8703923507
3.8866969923
3.9013563181
3.8913120057
3.8897426311
3.8815163741
3.8977861405
3.8993996653
3.8974087353
3.897045399
3.8857283102
3.8862928047
3.895751337
3.89171417
3.8972544857
3.9036762681
3.9007294729
3.8928809599
3.8779159154
3.8849662505
3.8635174008
3.8655454651
3.8738724395
3.8502518516
3.8565060672
3.8560218041
3.8646273685
3.8632969392
3.8632969392
3.9206020995
3.9085068309
3.8913548837
3.8913548837
3.8279977111
3.8358630833
3.8433243764
3.8534421687
3.8511109673
3.8581263252
3.8639476857
3.8535884836
3.8517994282
3.8478065658
3.8435749855
3.8496708924
3.8419373943
3.8440182171
3.8491939556
3.8456866024
3.8382580514
3.8383506307
3.8431851219
3.8454514858
3.8548789444
3.8608433888
3.8689275953
3.876140873
3.8737955588
3.8711822607
3.8715092967
3.871782092
3.8813410927
3.8953243558
3.8915672049
3.8910036382
3.8919957929
3.8905153654
3.8946224907
3.8952369038
3.8914140932
3.8874823313
3.8834856613
3.8829381109
3.8764248429
3.8707592467
3.8731345571
3.8768641119
3.8690967151
3.8677262308
3.8699377133
3.8772762691
3.870928057
3.8687375624
3.8523197091
3.8510578256
3.854408723
3.8493536696
3.8483161384
3.8484695989
3.8508558615
3.8468485488
3.8346148243
3.834925955
3.8425400139
3.8425400139
3.8942662838
3.9018716544
3.894775112
3.894775112
3.8675234235
3.8774543347
3.8723690785
3.8793489759
3.8865780099
3.8831316404
3.8833745287
3.8714363999
3.8777130945
3.8830081152
3.8982080164
3.9109924746
3.9099268099
3.9079587576
3.902039334
3.8931561402
3.8919366179
3.899792517
3.8997884678
3.8991565869
3.8938651448
3.8856030518
3.8818565386
3.8720756283
3.8633872293
3.8685224267
3.872452311
3.8577315368
3.8615335984
3.8712343437
3.8715134621
3.8794150994
3.8660858675
3.8609991484
3.8516422289
3.8355738333
3.8414803622
3.8433158074
3.8292933578
3.8191662136
3.8219166621
3.809640274
3.8070646311
3.8036579808
3.8261862111
3.8237271675
3.826162239
3.8286196571
3.8376399185
3.8416434587
3.8561973501
3.850058236
3.842261267
3.853804736
3.8531600809
3.8547349361
