46.10
46.90
46.55
46.61
45.90
46.41
47.17
47.12
47.00
47.60
48.83
48.72
49.93
51.01
51.38
50.46
51.20
51.59
51.45
52.20
52.60
54.24
56.32
59.62
60.55
61.25
60.01
55.43
57.40
56.35
58.75
58.50
59.00
60.05
61.15
60.25
59.56
60.28
61.65
62.55
62.07
62.10
60.65
62.63
65.10
65.53
66.90
68.98
70.33
71.90
70.75
70.33
72.59
75.90
75.98
75.96
76.84
77.12
79.24
79.18
79.53
80.32
80.18
79.53
81.40
82.63
83.79
80.93
76.20
76.05
81.36
82.60
80.97
79.52
80.35
79.64
80.11
81.53
82.85
85.56
84.33
84.18
85.50
85.63
86.48
85.18
85.20
84.32
82.25
79.86
80.60
82.18
82.25
83.85
83.83
86.00
85.30
83.54
82.36
81.17
81.70
80.58
81.54
80.60
82.19
80.59
77.50
74.59
73.27
71.83
74.47
74.58
77.75
77.83
78.76
78.83
79.77
79.70
82.02
83.25
82.92
83.33
82.45
81.23
80.70
80.95
79.75
79.30
78.95
78.83
78.90
79.60
80.18
79.05
77.22
74.92
75.22
75.45
75.40
76.58
76.26
76.30
77.43
80.63
81.52
83.20
80.68
84.55
84.32
81.28
82.40
83.71
83.16
84.75
86.75
87.67
86.70
84.87
85.60
84.78
85.37
87.12
88.65
88.80
88.01
87.38
88.46
89.13
90.04
91.68
92.68
92.24
96.12
99.08
103.12
105.19
104.46
109.10
112.67
117.59
125.74
123.85
120.45
114.89
112.85
109.64
111.85
116.99
117.45
115.23
111.56
110.02
113.11
110.80
108.80
105.16
104.16
99.26
98.53
94.27
85.30
84.14
79.82
80.19
80.63
82.79
86.00
85.00
84.65
79.87
76.03
75.82
73.83
72.47
66.43
62.50
63.78
66.75
69.67
73.18
72.51
75.51
76.62
74.85
72.54
76.52
75.40
75.50
75.74
76.13
75.64
73.57
72.19
70.43
69.32
69.05
68.61
68.75
69.88
70.00
70.44
69.74
68.75
68.41
67.21
66.54
65.75
67.56
67.80
68.48
68.09
67.19
64.18
62.68
60.71
58.87
61.93
72.32
69.54
67.52
67.33
66.23
64.73
63.44
61.44
61.35
60.28
60.62
59.99
59.69
61.35
63.10
65.17
68.17
69.94
68.64
66.62
67.05
67.99
72.19
73.30
71.52
70.91
69.57
68.57
66.11
65.19
67.12
65.86
64.71
64.94
65.16
63.93
63.41
62.11
62.14
61.25
60.63
59.27
58.85
57.77
57.81
58.87
59.70
60.62
62.47
62.08
62.35
65.35
64.65
65.11
63.73
62.58
63.73
63.68
64.20
65.70
65.43
65.58
70.61
72.14
73.37
73.58
71.77
71.44
71.73
71.83
72.03
71.93
72.00
73.42
73.04
73.47
71.71
70.81
71.76
71.20
71.50
71.68
71.11
70.49
70.54
71.13
72.49
72.23
72.02
70.93
69.93
69.00
68.92
68.01
67.75
67.39
68.61
68.05
66.41
65.24
64.01
64.35
63.62
64.38
64.43
63.98
62.35
63.09
64.55
64.39
63.70
65.08
65.61
64.51
64.33
64.12
63.79
63.48
63.34
62.69
62.22
61.89
61.37
60.84
60.12
60.30
59.74
59.14
58.92
59.88
60.04
59.54
59.38
59.21
59.82
60.46
61.16
61.14
60.51
60.62
60.10
59.38
59.22
59.28
58.91
58.39
58.35
58.13
58.00
58.49
57.94
57.65
57.74
57.30
57.02
