02.01.2012,52.3325
03.01.2012,51.7188
04.01.2012,51.5234
05.01.2012,51.7129
06.01.2012,51.4614
09.01.2012,51.5935
10.01.2012,51.3500
11.01.2012,51.0332
12.01.2012,50.8579
13.01.2012,50.2867
16.01.2012,49.0404
17.01.2012,48.9766
18.01.2012,49.2330
19.01.2012,49.1863
20.01.2012,49.4629
23.01.2012,49.0185
24.01.2012,49.1512
25.01.2012,49.4191
26.01.2012,49.8916
27.01.2012,50.8778
30.01.2012,51.5162
31.01.2012,50.5542
01.02.2012,50.6354
02.02.2012,51.3406
03.02.2012,51.5317
06.02.2012,51.3050
07.02.2012,51.6113
08.02.2012,51.0041
09.02.2012,50.4625
10.02.2012,50.1289
13.02.2012,49.6131
14.02.2012,49.7512
15.02.2012,50.4826
16.02.2012,50.7742
17.02.2012,51.2534
20.02.2012,51.0823
21.02.2012,50.8666
22.02.2012,51.9338
23.02.2012,52.2589
24.02.2012,52.4413
27.02.2012,53.1056
28.02.2012,52.2149
29.02.2012,51.6555
01.03.2012,51.7141
02.03.2012,51.8826
05.03.2012,51.5198
06.03.2012,50.8168
07.03.2012,50.8646
08.03.2012,51.7005
09.03.2012,51.2875
12.03.2012,50.9027
13.03.2012,50.8227
14.03.2012,51.7107
15.03.2012,51.4891
16.03.2012,51.2931
19.03.2012,51.6440
20.03.2012,51.3243
21.03.2012,51.2580
22.03.2012,50.7397
23.03.2012,50.6739
26.03.2012,50.0950
27.03.2012,50.2356
28.03.2012,50.7244
29.03.2012,51.7358
30.03.2012,51.1627
02.04.2012,50.3800
03.04.2012,50.1292
04.04.2012,50.0773
05.04.2012,50.1927
10.04.2012,50.4023
11.04.2012,50.2145
12.04.2012,50.3579
13.04.2012,50.4243
16.04.2012,49.9033
17.04.2012,49.9187
18.04.2012,49.9107
19.04.2012,49.7880
20.04.2012,49.9785
23.04.2012,49.7517
24.04.2012,49.5351
25.04.2012,49.3331
26.04.2012,49.4403
27.04.2012,49.5834
30.04.2012,49.3860
02.05.2012,49.1511
03.05.2012,49.0265
04.05.2012,48.7476
07.05.2012,48.5465
08.05.2012,48.2453
09.05.2012,48.3554
10.05.2012,48.5902
11.05.2012,48.4592
14.05.2012,48.1603
15.05.2012,48.0423
16.05.2012,47.9064
18.05.2012,47.3200
21.05.2012,47.4074
22.05.2012,47.4996
23.05.2012,47.5089
24.05.2012,47.5457
25.05.2012,47.7142
29.05.2012,48.2644
30.05.2012,48.0364
31.05.2012,47.6255
01.06.2012,47.6102
04.06.2012,47.4197
05.06.2012,47.5446
06.06.2012,47.4223
07.06.2012,47.3125
08.06.2012,47.0286
11.06.2012,46.9165
12.06.2012,46.6982
13.06.2012,46.7090
14.06.2012,46.4304
15.06.2012,46.7170
18.06.2012,46.2776
19.06.2012,46.5463
20.06.2012,46.4925
21.06.2012,46.5736
22.06.2012,47.4947
25.06.2012,47.3690
26.06.2012,47.9269
27.06.2012,47.7877
28.06.2012,48.3399
29.06.2012,48.7370
02.07.2012,48.3958
03.07.2012,47.9500
04.07.2012,47.8301
05.07.2012,48.0312
06.07.2012,47.7972
09.07.2012,47.6670
10.07.2012,47.5166
11.07.2012,47.4768
12.07.2012,47.2233
13.07.2012,47.3118
16.07.2012,47.2904
17.07.2012,47.4369
18.07.2012,47.2613
19.07.2012,47.3498
20.07.2012,47.3599
23.07.2012,46.9199
24.07.2012,47.0834
25.07.2012,46.9867
26.07.2012,47.2431
27.07.2012,47.4323
30.07.2012,47.3292
31.07.2012,47.7271
01.08.2012,48.1117
02.08.2012,48.1401
03.08.2012,48.4537
06.08.2012,48.5119
07.08.2012,48.6786
08.08.2012,48.6293
09.08.2012,48.5646
10.08.2012,48.9471
13.08.2012,49.6847
14.08.2012,49.8898
15.08.2012,49.1738
16.08.2012,49.0232
17.08.2012,49.0154
20.08.2012,49.1510
21.08.2012,49.4237
22.08.2012,49.4728
23.08.2012,49.6278
24.08.2012,49.4358
27.08.2012,49.2980
28.08.2012,49.2964
29.08.2012,48.8044
30.08.2012,48.7481
31.08.2012,48.8442
03.09.2012,49.2330
04.09.2012,49.1788
05.09.2012,48.8773
06.09.2012,49.0175
07.09.2012,49.0206
10.09.2012,48.8650
11.09.2012,48.6658
12.09.2012,48.5449
13.09.2012,48.4824
14.09.2012,48.4533
17.09.2012,48.1351
18.09.2012,47.8966
19.09.2012,47.6352
20.09.2012,47.8258
21.09.2012,47.7288
24.09.2012,47.3125
25.09.2012,47.4750
26.09.2012,47.5735
27.09.2012,48.4625
28.09.2012,48.5275
01.10.2012,48.3925
02.10.2012,48.5350
04.10.2012,47.9049
05.10.2012,48.0622
08.10.2012,47.7522
09.10.2012,47.8440
10.10.2012,47.6327
11.10.2012,47.5420
12.10.2012,47.4395
15.10.2012,47.0162
16.10.2012,47.1457
17.10.2012,47.3516
18.10.2012,47.3863
19.10.2012,47.6502
22.10.2012,47.5915
23.10.2012,47.4233
24.10.2012,47.2283
25.10.2012,47.1957
26.10.2012,47.2831
29.10.2012,47.1506
30.10.2012,47.0990
31.10.2012,47.0374
01.11.2012,46.9085
02.11.2012,46.9617
05.11.2012,46.8547
06.11.2012,47.2747
07.11.2012,47.1343
08.11.2012,47.3540
09.11.2012,47.2114
12.11.2012,47.8158
13.11.2012,47.5507
14.11.2012,47.5698
15.11.2012,47.4535
16.11.2012,47.3356
19.11.2012,47.1729
20.11.2012,46.9187
21.11.2012,46.8693
22.11.2012,46.8064
23.11.2012,47.0808
26.11.2012,46.6980
27.11.2012,46.6806
28.11.2012,46.4958
29.11.2012,46.5006
30.11.2012,46.3287
03.12.2012,46.6529
04.12.2012,46.4961
05.12.2012,46.3692
06.12.2012,46.2967
07.12.2012,46.2539
10.12.2012,46.2076
11.12.2012,46.0498
12.12.2012,45.9433
13.12.2012,45.7489
14.12.2012,46.0085
17.12.2012,45.7983
18.12.2012,45.9003
19.12.2012,45.8194
20.12.2012,45.7097
21.12.2012,45.6280
27.12.2012,45.1547
28.12.2012,45.1200
